candidate_probability,market_score,session,market_regime,volatility_bucket,direction,memory_confidence,memory_pf,memory_matches,is_win
0.55031985,97.65326633165895,1,0,0,0,0.0,0.0,0.0,1
0.7113387,88.95201055628831,1,3,0,0,0.0,0.0,0.0,0
0.7022742,89.16307012395126,1,3,0,0,0.0,0.0,0.0,0
0.60815406,88.8150279567079,1,3,0,0,0.0,0.0,0.0,1
0.6014434,88.08520808106587,1,3,0,0,0.0,0.0,0.0,1
0.6018167,88.80635856273886,1,3,0,0,0.0,0.0,0.0,1
0.5201294,99.7980353094732,0,3,0,0,0.0,0.0,0.0,0
0.55031985,87.4980000000005,1,0,0,0,0.0,0.0,0.0,0
0.66813064,88.96724697550925,1,0,0,0,0.0,0.0,0.0,0
0.55031985,87.25209624498699,1,0,0,0,0.0,0.0,0.0,0
0.5490695,87.67373627294783,1,0,0,0,0.0,0.0,0.0,1
0.5315366,87.62249040654066,1,3,0,0,0.0,0.0,0.0,1
0.6588345,98.9839513004979,1,0,0,0,0.0,0.0,0.0,1
0.6588345,99.38718510405248,1,0,0,0,0.0,0.0,0.0,1
0.53699136,98.34830909982033,1,0,0,0,0.0,0.0,0.0,1
0.5280504,89.90548455804058,2,3,0,0,0.0,0.0,0.0,1
0.614288,86.56887860507396,1,3,0,0,0.0,0.0,0.0,1
0.70813966,88.93911592994165,1,3,0,0,0.0,0.0,0.0,0
0.71240836,89.62691870380955,1,0,0,0,0.0,0.0,0.0,1
0.59339005,84.87589138782224,1,0,0,0,0.0,0.0,0.0,0
0.58797586,88.62967789983185,1,0,0,0,0.0,0.0,0.0,1
0.6014434,88.10912023967266,1,3,0,0,0.0,0.0,0.0,1
0.6055839,85.50786426225781,1,3,0,0,0.0,0.0,0.0,1
0.5939092,82.29129457855612,1,3,0,0,0.0,0.0,0.0,1
0.57196975,87.08345932869659,1,0,0,0,0.0,0.0,0.0,0
0.7153174,88.85856442525795,1,3,0,0,0.0,0.0,0.0,0
0.6014434,88.70181126224531,1,3,0,0,0.0,0.0,0.0,0
0.7153174,88.87192773615237,1,3,0,0,0.0,0.0,0.0,0
0.58749783,90.640698508891,1,3,0,0,0.0,0.0,0.0,0
0.5939092,91.32877538708992,1,3,0,0,0.0,0.0,0.0,0
0.58749783,91.97184797908714,1,3,0,0,0.0,0.0,0.0,1
0.57620066,86.65015062628825,1,0,0,0,0.0,0.0,0.0,1
0.6722958,89.00796812749003,1,0,0,0,0.0,0.0,0.0,1
0.54255426,90.619107479573,1,0,0,0,0.0,0.0,0.0,1
0.5413004,84.32118164676405,1,0,0,0,0.0,0.0,0.0,1
0.6655448,83.60614873286222,1,3,0,0,0.0,0.0,0.0,1
0.67793864,80.32959423902483,1,2,0,0,0.0,0.0,0.0,1
0.5342302,80.57714095301597,1,0,0,0,0.0,0.0,0.0,1
0.5430884,84.80173275574815,1,3,0,0,0.0,0.0,0.0,1
0.5430884,82.26657780739748,1,3,0,0,0.0,0.0,0.0,1
0.56750226,86.1321439684668,1,3,0,0,0.0,0.0,0.0,1
0.5374945,89.13924938618007,0,1,0,0,0.0,0.0,0.0,1
0.5374945,89.52487309644687,0,1,0,0,0.0,0.0,0.0,1
0.5199967,98.7973484848489,0,0,0,0,0.0,0.0,0.0,0
0.55163205,98.99014778325083,0,3,0,0,0.0,0.0,0.0,1
0.5413004,84.87411233053538,1,0,0,0,0.0,0.0,0.0,0
0.5987154,85.13922310072199,1,0,0,0,0.0,0.0,0.0,1
0.66404,86.77015858834002,1,3,0,0,0.0,0.0,0.0,1
0.55031985,87.73786024476993,1,0,0,0,0.0,0.0,0.0,0
0.5473263,88.64189380364039,1,0,0,0,0.0,0.0,0.0,0
0.6578518,89.35312740652017,0,3,0,0,0.0,0.0,0.0,1
0.6836174,88.94382211740896,0,3,0,0,0.0,0.0,0.0,1
0.6375423,86.62475181998751,0,3,0,0,0.0,0.0,0.0,1
0.5503211,94.65673456977794,0,1,0,0,0.0,0.0,0.0,1
0.6525236,97.45443756887408,1,3,0,0,0.0,0.0,0.0,0
0.5919616,95.46869983948622,1,3,0,0,0.0,0.0,0.0,0
0.52717227,87.96929092167986,1,0,0,0,0.0,0.0,0.0,1
0.5598393,84.80264936469342,2,0,0,0,0.0,0.0,0.0,0
0.5428434,87.42155525238748,2,3,0,0,0.0,0.0,0.0,0
0.56194353,90.37053875880858,1,0,0,0,0.0,0.0,0.0,0
0.56194353,90.37565355762676,1,0,0,0,0.0,0.0,0.0,0
0.5220285,80.67243867243874,1,3,0,0,0.0,0.0,0.0,0
0.5534225,82.18470418470393,1,0,0,0,0.0,0.0,0.0,0
0.5534225,85.33403251179824,1,0,0,0,0.0,0.0,0.0,0
0.54290754,83.41428486186575,1,3,0,0,0.0,0.0,0.0,0
0.5919616,88.79761457046135,1,3,0,0,0.0,0.0,0.0,0
0.56400156,87.89340439706844,1,2,0,0,0.0,0.0,0.0,1
0.5694108,88.79915078066233,1,2,0,0,0.0,0.0,0.0,1
0.5294335,85.55539892867148,1,0,0,0,0.0,0.0,0.0,1
0.5602146,82.7047751829903,0,0,0,0,0.0,0.0,0.0,1
0.5602146,83.73823631927526,0,0,0,0,0.0,0.0,0.0,1
0.5602146,84.16695712791875,0,0,0,0,0.0,0.0,0.0,1
0.5299061,84.95468804461487,0,3,0,0,0.0,0.0,0.0,1
0.53288656,97.0633397312864,0,3,0,0,0.0,0.0,0.0,0
0.5299061,95.1346604215461,0,3,0,0,0.0,0.0,0.0,0
0.53288656,97.73398202358332,0,3,0,0,0.0,0.0,0.0,0
0.5267412,88.67510234462226,1,0,0,0,0.0,0.0,0.0,0
0.57125044,88.63417068707311,1,3,0,0,0.0,0.0,0.0,1
0.60581034,88.709866980074,1,2,0,0,0.0,0.0,0.0,1
0.53535795,83.05480010878443,2,0,0,0,0.0,0.0,0.0,0
0.5392428,88.14674580433879,2,0,0,0,0.0,0.0,0.0,1
0.54475254,81.5588962108728,2,0,0,0,0.0,0.0,0.0,0
0.58290255,85.06349562485985,2,1,0,0,0.0,0.0,0.0,0
0.57001984,90.66930347236509,2,0,0,0,0.0,0.0,0.0,0
0.568567,87.25809844341596,2,0,0,0,0.0,0.0,0.0,1
0.5583478,86.42315861237114,2,3,0,0,0.0,0.0,0.0,1
0.55952114,82.25555235073561,2,3,0,0,0.0,0.0,0.0,1
0.6030654,97.91741215200788,1,2,0,0,0.0,0.0,0.0,0
0.63353133,81.28587907986667,0,3,0,0,0.0,0.0,0.0,0
0.62457925,81.26609442060061,1,2,0,0,0.0,0.0,0.0,0
0.67468315,85.49212285168676,1,2,0,0,0.0,0.0,0.0,1
0.5634309,84.64959200406017,2,3,0,0,0.0,0.0,0.0,1
0.5821367,87.57218667082867,2,3,0,0,0.0,0.0,0.0,0
0.5893813,89.26402099048909,0,1,0,0,0.0,0.0,0.0,0
0.59663844,84.37212863705949,0,0,0,0,0.0,0.0,0.0,0
0.5877999,89.45109890109877,0,0,0,0,0.0,0.0,0.0,1
0.5647032,88.4364005009239,1,3,0,0,0.0,0.0,0.0,0
0.5647032,87.46193474527755,1,3,0,0,0.0,0.0,0.0,1
0.5814848,87.8070580983199,1,0,0,0,0.0,0.0,0.0,1
0.5663978,86.0999700688407,0,1,0,0,0.0,0.0,0.0,1
0.5640531,88.13760993274754,0,3,0,0,0.0,0.0,0.0,0
0.54918444,86.39827117016172,0,2,0,0,0.0,0.0,0.0,0
0.60453236,89.54306582346177,1,0,0,0,0.0,0.0,0.0,0
0.5203198,89.13004684363179,1,0,0,0,0.0,0.0,0.0,1
0.5571256,86.47337788316453,1,3,0,0,0.0,0.0,0.0,0
0.5780151,88.88183150694472,1,3,0,0,0.0,0.0,0.0,1
0.5588991,81.95714385426058,1,3,0,0,0.0,0.0,0.0,1
0.57973266,87.20662079226341,2,0,0,0,0.0,0.0,0.0,0
0.5708069,87.48999764650503,2,0,0,0,0.0,0.0,0.0,0
0.5392428,88.63482001358375,2,0,0,0,0.0,0.0,0.0,0
0.5691373,86.54291224686551,2,0,0,0,0.0,0.0,0.0,0
0.5392428,88.15275863602041,2,0,0,0,0.0,0.0,0.0,1
0.5691373,86.66894606376621,2,0,0,0,0.0,0.0,0.0,1
0.58988476,89.44550669216068,2,0,0,0,0.0,0.0,0.0,1
0.576547,86.42080778177215,2,0,0,0,0.0,0.0,0.0,1
0.6678162,83.19276638865067,0,1,0,0,0.0,0.0,0.0,1
0.6678162,82.80224491386718,0,1,0,0,0.0,0.0,0.0,1
0.6678162,84.15854704185826,0,1,0,0,0.0,0.0,0.0,1
0.64629996,84.49783837711985,0,0,0,0,0.0,0.0,0.0,0
0.5618798,96.2183047573054,1,3,0,0,0.0,0.0,0.0,1
0.5914851,86.29269508850638,1,0,0,0,0.0,0.0,0.0,0
0.5761778,88.9613085353705,1,0,0,0,0.0,0.0,0.0,0
0.5914851,86.57284768211892,1,0,0,0,0.0,0.0,0.0,0
0.5588057,87.4423626105729,1,3,0,0,0.0,0.0,0.0,1
0.5618798,86.73322354878555,1,3,0,0,0.0,0.0,0.0,1
0.61734086,97.62067654884078,1,0,0,0,0.0,0.0,0.0,1
0.5294335,96.85696594427245,1,0,0,0,0.0,0.0,0.0,1
0.5234667,86.70241286863268,1,0,0,0,0.0,0.0,0.0,1
0.5158137,95.27562642369008,0,3,0,0,0.0,0.0,0.0,0
0.5564368,88.3695971773009,1,3,0,0,0.0,0.0,0.0,1
0.52647614,89.09095337847737,1,3,0,0,0.0,0.0,0.0,1
0.63594097,88.9178906814354,1,3,0,0,0.0,0.0,0.0,1
0.5659701,82.71995573217971,1,0,0,0,0.0,0.0,0.0,1
0.5659701,81.62583630967302,1,0,0,0,0.0,0.0,0.0,1
0.5752185,96.19817839195976,2,2,0,0,0.0,0.0,0.0,1
0.5572487,89.30808609016296,0,3,0,0,0.0,0.0,0.0,1
0.5247592,86.35575914785574,0,3,0,0,0.0,0.0,0.0,1
0.58406186,96.8090185676387,1,0,0,0,0.0,0.0,0.0,1
0.5666608,89.47681254082244,2,3,0,0,0.0,0.0,0.0,1
0.5700564,86.01330046437002,2,2,0,0,0.0,0.0,0.0,1
0.6558281,98.15514558790862,1,0,0,0,0.0,0.0,0.0,1
0.53491795,86.87824817518222,1,0,0,0,0.0,0.0,0.0,0
0.5378871,86.48548407724795,1,0,0,0,0.0,0.0,0.0,0
0.56930643,89.43777120935748,1,0,0,0,0.0,0.0,0.0,0
0.5284374,88.82595072802167,1,0,0,0,0.0,0.0,0.0,0
0.55889976,88.07984790874528,1,3,0,0,0.0,0.0,0.0,0
0.5289647,89.24212598425167,1,3,0,0,0.0,0.0,0.0,0
0.58591807,87.66193008456105,0,1,0,0,0.0,0.0,0.0,1
0.5236405,82.47387409803453,1,3,0,0,0.0,0.0,0.0,1
0.54290754,93.1723959233034,1,3,0,0,0.0,0.0,0.0,1
0.53288656,85.80985052683266,0,3,0,0,0.0,0.0,0.0,0
0.5647032,96.10650110441176,1,3,0,0,0.0,0.0,0.0,0
0.5469374,94.00931287684278,1,0,0,0,0.0,0.0,0.0,0
0.57218194,88.54754940003556,1,0,0,0,0.0,0.0,0.0,1
0.5744148,93.55018742190816,0,1,0,0,0.0,0.0,0.0,1
0.5434973,82.6958879349298,0,1,0,0,0.0,0.0,0.0,1
0.5434973,82.61614193416153,0,1,0,0,0.0,0.0,0.0,1
0.7361087,99.50593642282686,1,0,0,0,0.0,0.0,0.0,1
0.70860386,98.6287151054085,1,0,0,0,0.0,0.0,0.0,1
0.58154804,88.83037388331256,1,2,0,0,0.0,0.0,0.0,0
0.5914851,86.01661111414627,1,2,0,0,0.0,0.0,0.0,0
0.5453932,89.6074766355143,0,3,0,0,0.0,0.0,0.0,1
0.5570284,85.22456593485443,1,0,0,0,0.0,0.0,0.0,0
0.5570284,84.44088176352729,1,0,0,0,0.0,0.0,0.0,0
0.6172339,88.75798064898325,0,3,0,0,0.0,0.0,0.0,1
0.6578518,89.36153493549901,0,3,0,0,0.0,0.0,0.0,1
0.56758106,89.1829704257396,0,3,0,0,0.0,0.0,0.0,1
0.53288656,86.95577815783021,0,3,0,0,0.0,0.0,0.0,0
0.5708069,93.83508921976434,2,0,0,0,0.0,0.0,0.0,0
0.5268719,80.20288692862859,1,3,0,0,0.0,0.0,0.0,0
0.5266976,82.55269320843075,1,3,0,0,0.0,0.0,0.0,1
0.55522215,88.69473543291257,1,3,0,0,0.0,0.0,0.0,1
0.5298287,88.04578155657273,1,3,0,0,0.0,0.0,0.0,1
0.5569892,83.03685741998048,1,3,0,0,0.0,0.0,0.0,0
0.5360306,86.62027158098951,1,3,0,0,0.0,0.0,0.0,0
0.5360306,88.17623868828959,1,3,0,0,0.0,0.0,0.0,1
0.70193887,99.57996585088203,1,0,0,0,0.0,0.0,0.0,1
0.5421553,96.53219550038756,1,0,0,0,0.0,0.0,0.0,1
0.6372385,97.9931598168222,1,0,0,0,0.0,0.0,0.0,1
0.55498147,88.68603182621845,1,3,0,0,0.0,0.0,0.0,0
0.5631275,88.55906432748542,1,3,0,0,0.0,0.0,0.0,0
0.5631275,88.61804446867335,1,3,0,0,0.0,0.0,0.0,0
0.55632,89.33809891808303,1,3,0,0,0.0,0.0,0.0,0
0.5631275,88.55710758117439,1,3,0,0,0.0,0.0,0.0,0
0.5787005,86.42125587642752,1,0,0,0,0.0,0.0,0.0,1
0.554942,92.52845808899632,1,0,0,0,0.0,0.0,0.0,0
0.554942,93.72714729216932,1,0,0,0,0.0,0.0,0.0,0
0.554942,95.14142807864772,1,0,0,0,0.0,0.0,0.0,1
0.53265506,88.27146481506242,2,0,0,0,0.0,0.0,0.0,1
0.55960244,85.93403972607396,2,0,0,0,0.0,0.0,0.0,1
0.57356507,88.67228594968066,0,1,0,0,0.0,0.0,0.0,1
0.5593582,90.2008999302871,0,0,0,0,0.0,0.0,0.0,1
0.5155013,82.78485236056312,2,2,0,0,0.0,0.0,0.0,1
0.53863347,81.21447377303753,1,3,0,0,0.0,0.0,0.0,1
0.5683301,84.50270015204752,2,3,0,0,0.0,0.0,0.0,0
0.576547,85.38509935510969,2,0,0,0,0.0,0.0,0.0,0
0.576547,86.43579929743674,2,0,0,0,0.0,0.0,0.0,0
0.576547,87.66266449955452,2,0,0,0,0.0,0.0,0.0,0
0.576547,87.62491153573974,2,0,0,0,0.0,0.0,0.0,0
0.57125044,89.02688860435312,1,3,0,0,0.0,0.0,0.0,1
0.5296105,86.5388496468218,1,3,0,0,0.0,0.0,0.0,0
0.5296105,85.77951564076692,1,3,0,0,0.0,0.0,0.0,0
0.576798,83.98085942451505,0,0,0,0,0.0,0.0,0.0,1
0.5444334,93.0122993537626,1,3,0,0,0.0,0.0,0.0,1
0.5444334,92.29414217219096,1,3,0,0,0.0,0.0,0.0,1
0.6608388,88.57872792674938,0,1,0,0,0.0,0.0,0.0,0
0.6608388,88.65872440659528,0,1,0,0,0.0,0.0,0.0,0
0.6608388,88.92300910960893,0,1,0,0,0.0,0.0,0.0,0
0.5583106,89.6566806470936,0,0,0,0,0.0,0.0,0.0,1
0.6646533,87.87264833574528,0,0,0,0,0.0,0.0,0.0,1
0.57556385,88.86909871244626,0,0,0,0,0.0,0.0,0.0,1
0.6172339,88.19368023895599,0,3,0,0,0.0,0.0,0.0,1
0.6172339,88.64889961927717,0,3,0,0,0.0,0.0,0.0,1
0.56758106,89.13835281326445,0,3,0,0,0.0,0.0,0.0,1
0.5580181,83.41078561917448,0,3,0,0,0.0,0.0,0.0,1
0.598983,88.14060076152796,0,3,0,0,0.0,0.0,0.0,1
0.5960132,97.32708333333356,0,3,0,0,0.0,0.0,0.0,0
0.61324584,97.93449757295112,0,3,0,0,0.0,0.0,0.0,1
0.5327919,85.31332912192048,2,0,0,0,0.0,0.0,0.0,0
0.54078215,89.38104639684157,0,1,0,0,0.0,0.0,0.0,1
0.5494408,81.91989373658967,2,0,0,0,0.0,0.0,0.0,0
0.5246119,83.81806534272837,2,0,0,0,0.0,0.0,0.0,0
0.5196258,87.80616554054106,2,3,0,0,0.0,0.0,0.0,0
0.5196258,88.458248615298,2,3,0,0,0.0,0.0,0.0,0
0.53820354,86.15736330729617,2,2,0,0,0.0,0.0,0.0,1
0.5417628,83.87250128873326,2,1,0,0,0.0,0.0,0.0,1
0.5271415,88.05049088359083,0,0,0,0,0.0,0.0,0.0,1
0.52401596,80.14642262895131,0,0,0,0,0.0,0.0,0.0,0
0.52502716,83.18136439267768,0,0,0,0,0.0,0.0,0.0,0
0.6085061,86.32878877692121,0,3,0,0,0.0,0.0,0.0,1
0.6197803,85.69062119366572,0,3,0,0,0.0,0.0,0.0,1
0.60831743,86.29265029150312,0,0,0,0,0.0,0.0,0.0,1
0.5904137,87.03563864075917,0,0,0,0,0.0,0.0,0.0,1
0.55922145,88.39813374805583,1,0,0,0,0.0,0.0,0.0,1
0.53809553,82.0062811749488,2,0,0,0,0.0,0.0,0.0,0
0.5762817,86.46342141863674,2,0,0,0,0.0,0.0,0.0,0
0.5311408,85.87672741838585,2,3,0,0,0.0,0.0,0.0,0
0.5301827,88.82316450153232,2,3,0,0,0.0,0.0,0.0,1
0.5301827,88.74679568184311,2,3,0,0,0.0,0.0,0.0,1
0.5301827,87.58272290982599,2,3,0,0,0.0,0.0,0.0,1
0.5497276,87.1162123385937,0,1,0,0,0.0,0.0,0.0,1
0.5497276,87.13260914121773,0,1,0,0,0.0,0.0,0.0,1
0.5531441,85.9687034277197,0,0,0,0,0.0,0.0,0.0,0
0.5531441,85.38662486938344,0,0,0,0,0.0,0.0,0.0,0
0.5560788,84.99892311005775,1,2,0,0,0.0,0.0,0.0,0
0.6006784,87.09408349347872,1,2,0,0,0.0,0.0,0.0,1
0.61868656,88.06148219106569,0,3,0,0,0.0,0.0,0.0,0
0.550454,90.98098256735148,0,0,0,0,0.0,0.0,0.0,0
0.52714956,86.03182944223468,1,3,0,0,0.0,0.0,0.0,0
0.5983633,85.45518453427027,1,0,0,0,0.0,0.0,0.0,0
0.5796943,88.0707504520797,1,0,0,0,0.0,0.0,0.0,0
0.5796943,87.70070540812875,1,3,0,0,0.0,0.0,0.0,0
0.5244469,87.24494970839346,2,0,0,0,0.0,0.0,0.0,0
0.5248478,82.17972256221954,2,0,0,0,0.0,0.0,0.0,0
0.57677543,84.24375422012177,0,0,0,0,0.0,0.0,0.0,0
0.61926997,86.82984469952784,0,0,0,0,0.0,0.0,0.0,0
0.6015389,88.87656033287065,0,0,0,0,0.0,0.0,0.0,0
0.5790634,89.16097652230853,0,3,0,0,0.0,0.0,0.0,0
0.56680554,86.89558665231428,0,3,0,0,0.0,0.0,0.0,0
0.52001685,80.93451028067001,2,0,0,0,0.0,0.0,0.0,1
0.5196258,96.48493543758978,2,0,0,0,0.0,0.0,0.0,1
0.5209321,86.6378244746602,2,3,0,0,0.0,0.0,0.0,0
0.5209321,86.57292954264551,2,3,0,0,0.0,0.0,0.0,0
0.5174016,88.17676143386925,2,0,0,0,0.0,0.0,0.0,0
0.51957446,89.387010800954,0,0,0,0,0.0,0.0,0.0,1
0.5266149,86.45996897183988,0,0,0,0,0.0,0.0,0.0,1
0.597573,95.66040559754542,1,2,0,0,0.0,0.0,0.0,1
0.5271415,87.85105407882722,2,0,0,0,0.0,0.0,0.0,0
0.5209199,89.61353905211854,2,2,0,0,0.0,0.0,0.0,1
0.5196156,88.76578508458414,2,0,0,0,0.0,0.0,0.0,0
0.5275421,82.57015252380572,2,0,0,0,0.0,0.0,0.0,0
0.5301827,87.5156734412681,0,0,0,0,0.0,0.0,0.0,0
0.5301827,87.31859756097556,0,2,0,0,0.0,0.0,0.0,0
0.59186834,89.62013709994329,0,3,0,0,0.0,0.0,0.0,1
0.5301827,87.07438232602692,0,3,0,0,0.0,0.0,0.0,0
0.57779,86.87380130418086,0,3,0,0,0.0,0.0,0.0,0
0.55950135,88.62478777589138,0,3,0,0,0.0,0.0,0.0,0
0.5205859,86.06274125359997,2,0,0,0,0.0,0.0,0.0,0
0.53820354,86.7006846660637,2,2,0,0,0.0,0.0,0.0,0
0.55788916,88.92171091949047,0,3,0,0,0.0,0.0,0.0,0
0.51898056,88.16929555349364,0,3,0,0,0.0,0.0,0.0,0
0.62459886,87.87858930060784,1,3,0,0,0.0,0.0,0.0,0
0.5319555,81.92206270143552,1,0,0,0,0.0,0.0,0.0,0
0.5175493,85.6043340183073,2,3,0,0,0.0,0.0,0.0,1
0.593938,97.69742679680505,0,0,0,0,0.0,0.0,0.0,1
0.5701646,96.95207667731547,0,3,0,0,0.0,0.0,0.0,1
0.5701646,96.30579643998128,0,3,0,0,0.0,0.0,0.0,1
0.5163846,85.58923705722046,0,0,0,0,0.0,0.0,0.0,1
0.5163846,85.3099455040858,0,0,0,0,0.0,0.0,0.0,1
0.5579776,87.99743339036908,2,3,0,0,0.0,0.0,0.0,0
0.5807081,89.30949389806185,1,3,0,0,0.0,0.0,0.0,0
0.5481317,88.31232585909524,1,3,0,0,0.0,0.0,0.0,0
0.5702697,96.10030970406058,1,3,0,0,0.0,0.0,0.0,0
0.5702697,97.68059549991489,1,3,0,0,0.0,0.0,0.0,0
0.60288256,99.0403936846425,1,3,0,0,0.0,0.0,0.0,0
0.59750134,98.6894472361808,1,3,0,0,0.0,0.0,0.0,0
0.59750134,98.4745762711864,1,3,0,0,0.0,0.0,0.0,1
0.5196258,87.91924629878893,2,3,0,0,0.0,0.0,0.0,1
0.51823753,83.8309009448609,0,1,0,0,0.0,0.0,0.0,1
0.5431095,83.28793860621933,0,1,0,0,0.0,0.0,0.0,1
0.5503263,89.52524307391873,2,0,0,0,0.0,0.0,0.0,1
0.5271415,87.61697629984938,2,0,0,0,0.0,0.0,0.0,0
0.6954282,85.34019516107483,0,1,0,0,0.0,0.0,0.0,0
0.6015389,86.9963908568375,0,3,0,0,0.0,0.0,0.0,1
0.6015389,88.71140221895475,0,3,0,0,0.0,0.0,0.0,1
0.57722884,87.93443189675088,0,0,0,0,0.0,0.0,0.0,1
0.527849,89.53147410358586,0,3,0,0,0.0,0.0,0.0,0
0.5200503,89.51143372950203,0,3,0,0,0.0,0.0,0.0,1
0.6153056,86.00466635557709,0,0,0,0,0.0,0.0,0.0,1
0.58640635,82.73448436770917,0,0,0,0,0.0,0.0,0.0,0
0.5848402,88.22771815212367,0,0,0,0,0.0,0.0,0.0,1
0.61324584,87.91636204123348,0,3,0,0,0.0,0.0,0.0,1
0.5431019,85.92792792792737,2,3,0,0,0.0,0.0,0.0,1
0.52497125,85.77336448598082,1,0,0,0,0.0,0.0,0.0,0
0.52497125,85.40537383177674,1,0,0,0,0.0,0.0,0.0,0
0.567358,83.29384164222911,2,1,0,0,0.0,0.0,0.0,0
0.5550841,83.3982404692085,2,1,0,0,0.0,0.0,0.0,0
0.5426946,84.36011730205276,2,1,0,0,0.0,0.0,0.0,1
0.5426946,84.42697947214101,2,1,0,0,0.0,0.0,0.0,1
0.5939001,85.78768328445757,2,1,0,0,0.0,0.0,0.0,1
0.5939001,85.88269794721433,0,1,0,0,0.0,0.0,0.0,1
0.53530926,85.16886165080223,1,0,0,0,0.0,0.0,0.0,1
0.53530926,85.69826574520822,1,0,0,0,0.0,0.0,0.0,1
0.51623964,86.8174726989077,2,0,0,0,0.0,0.0,0.0,1
0.5630115,89.50021222410889,2,3,0,0,0.0,0.0,0.0,1
0.5486967,86.84255848442771,2,3,0,0,0.0,0.0,0.0,1
0.53918153,81.4752362948964,1,0,0,0,0.0,0.0,0.0,1
0.53918153,83.21739130434827,1,0,0,0,0.0,0.0,0.0,1
0.5267751,83.40793950850669,1,0,0,0,0.0,0.0,0.0,1
0.6378718,85.74669187145554,1,3,0,0,0.0,0.0,0.0,1
0.5584466,89.31691980019767,1,2,0,0,0.0,0.0,0.0,1
0.6077081,80.30201950618165,2,1,0,0,0.0,0.0,0.0,1
0.527849,89.5160738714092,0,1,0,0,0.0,0.0,0.0,1
0.5287922,98.8583829615425,1,0,0,0,0.0,0.0,0.0,1
0.52322686,82.01443174984988,0,1,0,0,0.0,0.0,0.0,1
0.57175034,88.74225885497911,1,3,0,0,0.0,0.0,0.0,0
0.543724,89.9093198992446,1,3,0,0,0.0,0.0,0.0,1
0.5301827,88.7828213032848,2,0,0,0,0.0,0.0,0.0,1
0.5301827,87.4920559799879,2,0,0,0,0.0,0.0,0.0,1
0.5323475,85.45568250963406,2,0,0,0,0.0,0.0,0.0,1
0.5323475,85.79947265228832,2,0,0,0,0.0,0.0,0.0,1
0.529318,85.05326258657664,2,0,0,0,0.0,0.0,0.0,0
0.529318,85.08971606788434,2,0,0,0,0.0,0.0,0.0,0
0.6082418,86.08156142958666,2,1,0,0,0.0,0.0,0.0,1
0.578783,87.19640664383047,2,1,0,0,0.0,0.0,0.0,1
0.5427105,97.1306126424467,0,3,0,0,0.0,0.0,0.0,1
0.5733538,81.59096429438907,1,0,0,0,0.0,0.0,0.0,1
0.51927686,86.168822328114,2,3,0,0,0.0,0.0,0.0,0
0.5301827,87.94514374981208,2,3,0,0,0.0,0.0,0.0,0
0.66869885,86.36358460487305,0,0,0,0,0.0,0.0,0.0,0
0.5187641,86.11679375116282,0,0,0,0,0.0,0.0,0.0,0
0.5178748,87.93014705882395,0,3,0,0,0.0,0.0,0.0,1
0.53727645,89.41394609628487,1,3,0,0,0.0,0.0,0.0,1
0.53169686,89.42140600315932,1,3,0,0,0.0,0.0,0.0,1
0.5162234,86.8507775857812,1,3,0,0,0.0,0.0,0.0,1
0.5231829,89.37909155000563,2,0,0,0,0.0,0.0,0.0,0
0.55257976,89.52239229024946,2,0,0,0,0.0,0.0,0.0,0
0.59672,86.85292195058163,2,2,0,0,0.0,0.0,0.0,0
0.6249304,87.9931389365353,2,2,0,0,0.0,0.0,0.0,0
0.6249304,89.04953113140571,2,2,0,0,0.0,0.0,0.0,0
0.51529014,88.54700024289521,2,2,0,0,0.0,0.0,0.0,0
0.5378727,89.52499643925373,2,2,0,0,0.0,0.0,0.0,0
0.54828304,89.52991265417201,2,2,0,0,0.0,0.0,0.0,0
0.5442458,87.61205216609228,0,0,0,0,0.0,0.0,0.0,1
0.55948293,88.42747995991985,1,3,0,0,0.0,0.0,0.0,0
