candidate_probability,market_score,session,market_regime,volatility_bucket,direction,memory_confidence,memory_pf,memory_matches,is_win
0.7253833,85.69664500930888,1,0,0,0,0.0,0.0,0.0,0
0.58660704,85.2296819787985,1,0,0,0,0.0,0.0,0.0,0
0.7115087,85.50172878908776,1,0,0,0,0.0,0.0,0.0,0
0.7115087,85.55948174322721,1,0,0,0,0.0,0.0,0.0,0
0.74341875,87.70579639551877,1,3,0,0,0.0,0.0,0.0,1
0.62878907,88.02825021620055,2,3,0,0,0.0,0.0,0.0,1
0.61977464,87.1630836253432,1,3,0,0,0.0,0.0,0.0,1
0.59316003,87.78787413660777,1,3,0,0,0.0,0.0,0.0,0
0.5825694,88.33113342898115,1,2,0,0,0.0,0.0,0.0,0
0.61049706,86.80344593062819,1,0,0,0,0.0,0.0,0.0,0
0.5700581,97.78677133871332,1,0,0,0,0.0,0.0,0.0,0
0.5662625,98.90302753835432,1,0,0,0,0.0,0.0,0.0,0
0.5940545,99.39666544125636,1,3,0,0,0.0,0.0,0.0,0
0.5940545,99.28597395376698,1,3,0,0,0.0,0.0,0.0,0
0.543132,89.22603303993435,0,1,0,0,0.0,0.0,0.0,0
0.56609625,89.21825576141028,0,0,0,0,0.0,0.0,0.0,0
0.6225589,89.66632858297046,1,3,0,0,0.0,0.0,0.0,1
0.60386145,88.85921800828586,1,3,0,0,0.0,0.0,0.0,1
0.59316003,89.12976049909207,1,0,0,0,0.0,0.0,0.0,1
0.55655503,95.52000809942037,0,0,0,0,0.0,0.0,0.0,1
0.55249673,97.31618112328825,0,0,0,0,0.0,0.0,0.0,1
0.60324377,93.18272843438297,1,3,0,0,0.0,0.0,0.0,1
0.60324377,87.20302031266607,1,0,0,0,0.0,0.0,0.0,0
0.5967582,94.9692651281506,1,3,0,0,0.0,0.0,0.0,0
0.7859777,89.7690861899224,1,3,0,0,0.0,0.0,0.0,0
0.5612383,85.76230858397909,1,3,0,0,0.0,0.0,0.0,0
0.5666341,96.87286410021318,2,2,0,0,0.0,0.0,0.0,1
0.5828016,88.56083499930246,1,3,0,0,0.0,0.0,0.0,0
0.6029791,88.11311544004832,1,0,0,0,0.0,0.0,0.0,0
0.6029791,87.98898135664145,1,0,0,0,0.0,0.0,0.0,0
0.6172747,88.7931034482761,1,0,0,0,0.0,0.0,0.0,0
0.5888245,86.81172417048182,1,2,0,0,0.0,0.0,0.0,0
0.5822971,87.8557908968003,1,3,0,0,0.0,0.0,0.0,1
0.55034405,88.19748871021028,2,0,0,0,0.0,0.0,0.0,1
0.57224655,94.3828811616354,1,0,0,0,0.0,0.0,0.0,0
0.57224655,94.59280664883455,1,0,0,0,0.0,0.0,0.0,0
0.59316003,88.89702744986494,1,3,0,0,0.0,0.0,0.0,1
0.5200662,88.12318339100348,2,2,0,0,0.0,0.0,0.0,1
0.55034405,96.37429143758256,2,3,0,0,0.0,0.0,0.0,1
0.5454744,80.98718591166147,0,3,0,0,0.0,0.0,0.0,0
0.5678895,81.4842140564363,0,0,0,0,0.0,0.0,0.0,1
0.56361234,81.65195931797751,0,0,0,0,0.0,0.0,0.0,1
0.59021336,90.71495840527392,0,3,0,0,0.0,0.0,0.0,0
0.6266948,91.88039554230082,1,3,0,0,0.0,0.0,0.0,0
0.66039395,90.13238729774132,1,3,0,0,0.0,0.0,0.0,0
0.5789192,98.2279697167669,1,3,0,0,0.0,0.0,0.0,1
0.5847677,98.18534710183106,1,0,0,0,0.0,0.0,0.0,1
0.5847677,98.55384159003242,1,0,0,0,0.0,0.0,0.0,1
0.619347,87.7642814447955,1,3,0,0,0.0,0.0,0.0,1
0.52741945,85.15989603107377,0,3,0,0,0.0,0.0,0.0,1
0.5504545,80.20770300106273,1,0,0,0,0.0,0.0,0.0,0
0.5667647,86.0592658115874,1,3,0,0,0.0,0.0,0.0,1
0.56496954,87.61019894322506,0,3,0,0,0.0,0.0,0.0,1
0.5461427,84.28645901212046,1,3,0,0,0.0,0.0,0.0,1
0.57999486,84.79169589002694,1,3,0,0,0.0,0.0,0.0,1
0.57999486,84.57988497685562,1,3,0,0,0.0,0.0,0.0,1
0.6253452,84.93337073923394,1,3,0,0,0.0,0.0,0.0,1
0.54853505,84.60653668116103,1,3,0,0,0.0,0.0,0.0,1
0.6114451,84.19644162807688,1,0,0,0,0.0,0.0,0.0,1
0.6114451,80.49178695868696,1,0,0,0,0.0,0.0,0.0,1
0.60021496,83.58926632542232,1,0,0,0,0.0,0.0,0.0,0
0.56611323,84.43141231309428,0,0,0,0,0.0,0.0,0.0,1
0.5361549,90.563365394778,0,1,0,0,0.0,0.0,0.0,0
0.55918527,90.71398372265072,0,0,0,0,0.0,0.0,0.0,0
0.63806486,91.4750026424274,0,3,0,0,0.0,0.0,0.0,0
0.63806486,92.5768946200192,0,3,0,0,0.0,0.0,0.0,0
0.63806486,91.35292252404632,0,3,0,0,0.0,0.0,0.0,0
0.63806486,94.54761653102148,0,3,0,0,0.0,0.0,0.0,0
0.63806486,96.16953810379415,0,3,0,0,0.0,0.0,0.0,0
0.59471,98.00866715992058,0,3,0,0,0.0,0.0,0.0,0
0.5530555,98.8188352182646,0,3,0,0,0.0,0.0,0.0,0
0.5530555,98.66187506606056,0,3,0,0,0.0,0.0,0.0,0
0.5938969,96.08722638308424,0,3,0,0,0.0,0.0,0.0,0
0.5938969,95.67881822319713,0,3,0,0,0.0,0.0,0.0,0
0.5938969,95.3436504324086,0,3,0,0,0.0,0.0,0.0,0
0.5938969,96.2461207431628,0,3,0,0,0.0,0.0,0.0,0
0.57428765,86.0577140823656,1,2,0,0,0.0,0.0,0.0,0
0.57963574,89.01124648547336,1,2,0,0,0.0,0.0,0.0,0
0.5779737,89.05746377991215,1,2,0,0,0.0,0.0,0.0,0
0.5975491,88.60169732870082,1,2,0,0,0.0,0.0,0.0,1
0.5975491,87.49633637695861,1,2,0,0,0.0,0.0,0.0,1
0.59499854,88.8282113641389,1,2,0,0,0.0,0.0,0.0,0
0.6138468,89.42004193797572,1,2,0,0,0.0,0.0,0.0,0
0.59499854,89.22936968052292,1,2,0,0,0.0,0.0,0.0,0
0.66619915,88.65147732572493,1,2,0,0,0.0,0.0,0.0,0
0.6685207,89.06523816022951,1,3,0,0,0.0,0.0,0.0,1
0.5163464,97.88030244777704,1,3,0,0,0.0,0.0,0.0,0
0.5937045,87.0300495522115,2,0,0,0,0.0,0.0,0.0,1
0.5218227,89.37026435426874,2,0,0,0,0.0,0.0,0.0,1
0.5402427,87.03279987323714,1,0,0,0,0.0,0.0,0.0,1
0.5218227,89.32377049180354,2,0,0,0,0.0,0.0,0.0,0
0.5265611,87.07766287728424,1,0,0,0,0.0,0.0,0.0,1
0.54297054,88.24731897124396,1,3,0,0,0.0,0.0,0.0,1
0.5266606,87.30863865287742,0,0,0,0,0.0,0.0,0.0,0
0.5402427,88.55249277622326,1,0,0,0,0.0,0.0,0.0,0
0.5170179,88.99977934686643,1,0,0,0,0.0,0.0,0.0,0
0.5252947,96.59348329579012,2,0,0,0,0.0,0.0,0.0,1
0.54138786,89.40615928309995,1,3,0,0,0.0,0.0,0.0,0
0.53312504,88.26073638424313,1,3,0,0,0.0,0.0,0.0,0
0.5578779,96.16890856461772,2,2,0,0,0.0,0.0,0.0,0
0.54591566,86.93897821093769,1,0,0,0,0.0,0.0,0.0,1
0.573362,85.25435894368513,1,0,0,0,0.0,0.0,0.0,0
0.54287934,88.51957557483875,2,1,0,0,0.0,0.0,0.0,0
0.5575201,84.00223803933098,1,3,0,0,0.0,0.0,0.0,1
0.5293906,93.03673803673792,2,0,0,0,0.0,0.0,0.0,0
0.5364493,95.59845559845542,2,0,0,0,0.0,0.0,0.0,1
0.57373846,96.38382619191292,1,0,0,0,0.0,0.0,0.0,1
0.5492199,89.0326888832357,2,0,0,0,0.0,0.0,0.0,0
0.54941696,85.56261670983673,2,0,0,0,0.0,0.0,0.0,0
0.55838686,88.33885434716152,2,3,0,0,0.0,0.0,0.0,1
0.55218244,85.83345658926191,2,0,0,0,0.0,0.0,0.0,0
0.5667318,84.83990047647691,2,2,0,0,0.0,0.0,0.0,1
0.62355137,87.61924121444713,2,2,0,0,0.0,0.0,0.0,1
0.53151274,85.6329815978843,1,0,0,0,0.0,0.0,0.0,1
0.54773426,85.47427401234381,1,3,0,0,0.0,0.0,0.0,1
0.5490029,83.50406330196759,1,3,0,0,0.0,0.0,0.0,1
0.51757854,92.93374966060286,1,3,0,0,0.0,0.0,0.0,1
0.51925504,86.02438016528994,1,3,0,0,0.0,0.0,0.0,1
0.53700686,88.03019069367424,1,1,0,0,0.0,0.0,0.0,0
0.53700686,88.38162460333982,1,1,0,0,0.0,0.0,0.0,0
0.5349529,88.82927210246814,1,3,0,0,0.0,0.0,0.0,0
0.5227892,89.40384565883298,1,3,0,0,0.0,0.0,0.0,0
0.5227892,89.36440677966091,1,3,0,0,0.0,0.0,0.0,0
0.5219312,88.8335142603375,1,3,0,0,0.0,0.0,0.0,0
0.5274084,87.97449971693675,1,3,0,0,0.0,0.0,0.0,0
0.69286853,89.78600418152752,1,3,0,0,0.0,0.0,0.0,1
0.53419966,85.639206973167,1,3,0,0,0.0,0.0,0.0,1
0.53780395,86.6800546915056,1,0,0,0,0.0,0.0,0.0,1
0.5158189,89.87130961392833,1,0,0,0,0.0,0.0,0.0,0
0.5301265,88.77819833459489,1,0,0,0,0.0,0.0,0.0,1
0.82307744,99.8667998668,2,0,0,0,0.0,0.0,0.0,0
0.52532554,89.67034326358085,2,3,0,0,0.0,0.0,0.0,1
0.52532554,89.67884653367547,2,3,0,0,0.0,0.0,0.0,1
0.565366,88.53425743422754,0,0,0,0,0.0,0.0,0.0,0
0.565366,88.11886021111715,0,0,0,0,0.0,0.0,0.0,1
0.51500267,89.36645887672591,0,0,0,0,0.0,0.0,0.0,0
0.565366,88.698051486275,0,0,0,0,0.0,0.0,0.0,0
0.59418577,89.71342763474632,0,2,0,0,0.0,0.0,0.0,1
0.5937045,87.17495951551726,2,0,0,0,0.0,0.0,0.0,1
0.6146623,97.55674074074044,2,0,0,0,0.0,0.0,0.0,1
0.5154326,97.16576649456324,0,3,0,0,0.0,0.0,0.0,0
0.52076966,86.5266839563159,0,3,0,0,0.0,0.0,0.0,0
0.5154326,88.87201400674854,0,3,0,0,0.0,0.0,0.0,1
0.5788408,88.91990580451639,1,3,0,0,0.0,0.0,0.0,1
0.57967883,89.6440251393471,1,3,0,0,0.0,0.0,0.0,1
0.596045,87.89448179156192,2,3,0,0,0.0,0.0,0.0,0
0.6062461,88.63951011714586,2,0,0,0,0.0,0.0,0.0,0
0.6062461,88.0525001687025,2,0,0,0,0.0,0.0,0.0,0
0.8789796,89.94102455382937,2,3,0,0,0.0,0.0,0.0,0
0.6135448,88.90162109575978,2,3,0,0,0.0,0.0,0.0,0
0.61982584,89.45039897105792,2,3,0,0,0.0,0.0,0.0,1
0.59205735,89.44477563407762,0,3,0,0,0.0,0.0,0.0,0
0.5227705,89.37249926365635,0,0,0,0,0.0,0.0,0.0,1
0.52519447,86.86895112751782,1,0,0,0,0.0,0.0,0.0,1
0.5498826,85.55404964823747,1,0,0,0,0.0,0.0,0.0,1
0.5498826,85.67336061929618,1,0,0,0,0.0,0.0,0.0,1
0.5491962,85.92168355101946,0,3,0,0,0.0,0.0,0.0,0
0.561284,85.29752671601443,0,0,0,0,0.0,0.0,0.0,0
0.63437873,88.7779930492609,0,3,0,0,0.0,0.0,0.0,1
0.6300716,89.4179803640564,0,3,0,0,0.0,0.0,0.0,1
0.63437873,88.74346754874296,0,3,0,0,0.0,0.0,0.0,1
0.5265172,88.6888280479291,2,0,0,0,0.0,0.0,0.0,1
0.5265172,87.6203607478367,2,0,0,0,0.0,0.0,0.0,1
0.5608846,86.98806438532453,0,0,0,0,0.0,0.0,0.0,0
0.5993881,83.53149851354351,0,3,0,0,0.0,0.0,0.0,0
0.5824923,81.1015611296263,1,3,0,0,0.0,0.0,0.0,0
0.5778924,86.33105303163208,1,0,0,0,0.0,0.0,0.0,1
0.58661777,88.258315076678,2,1,0,0,0.0,0.0,0.0,1
0.6339593,97.38530348370166,0,2,0,0,0.0,0.0,0.0,1
0.53174883,96.6748567491114,0,1,0,0,0.0,0.0,0.0,1
0.5501095,96.83821444926612,2,1,0,0,0.0,0.0,0.0,1
0.5186993,84.81597271564603,0,3,0,0,0.0,0.0,0.0,1
0.5614843,83.8909090909089,1,0,0,0,0.0,0.0,0.0,0
0.5925401,85.42616783258651,2,2,0,0,0.0,0.0,0.0,1
0.5457378,89.3650094029149,2,1,0,0,0.0,0.0,0.0,0
0.53183806,89.1929643041903,2,1,0,0,0.0,0.0,0.0,0
0.540757,88.27937218536003,2,1,0,0,0.0,0.0,0.0,1
0.5229532,93.30752201505368,1,0,0,0,0.0,0.0,0.0,1
0.52460134,98.6030327034062,0,3,0,0,0.0,0.0,0.0,1
0.5166918,89.02583005376657,1,0,0,0,0.0,0.0,0.0,0
0.57332665,84.32179276629864,2,1,0,0,0.0,0.0,0.0,1
0.5284818,81.59004581921016,2,2,0,0,0.0,0.0,0.0,0
0.5566966,86.63530967151422,2,0,0,0,0.0,0.0,0.0,1
0.52767545,85.13603897444406,1,0,0,0,0.0,0.0,0.0,0
0.54641116,88.73842028278906,1,0,0,0,0.0,0.0,0.0,0
0.5360574,89.06215166357052,1,3,0,0,0.0,0.0,0.0,1
0.5537266,88.09587282780411,1,3,0,0,0.0,0.0,0.0,1
0.5537266,87.74934760130648,1,3,0,0,0.0,0.0,0.0,1
0.5886375,88.69361848405217,2,0,0,0,0.0,0.0,0.0,0
0.5315678,87.62396938269272,2,0,0,0,0.0,0.0,0.0,0
0.7270142,89.7731376181207,2,0,0,0,0.0,0.0,0.0,1
0.5463154,89.42085358294646,2,1,0,0,0.0,0.0,0.0,0
0.545621,89.64447396479689,0,2,0,0,0.0,0.0,0.0,1
0.52601707,88.93511788302405,0,2,0,0,0.0,0.0,0.0,1
0.53956795,86.88826591910336,1,0,0,0,0.0,0.0,0.0,1
0.5341071,98.85435981692324,1,0,0,0,0.0,0.0,0.0,1
0.5341071,98.95380277784196,1,0,0,0,0.0,0.0,0.0,1
0.53857166,86.86967860704173,2,3,0,0,0.0,0.0,0.0,1
0.5549014,86.44722798149935,2,2,0,0,0.0,0.0,0.0,1
0.5549014,88.7888693218827,2,2,0,0,0.0,0.0,0.0,1
0.5645715,89.59323212423216,2,0,0,0,0.0,0.0,0.0,1
0.7642561,89.88580031579345,2,1,0,0,0.0,0.0,0.0,0
0.5154326,88.2767419038274,0,3,0,0,0.0,0.0,0.0,0
0.52601707,86.42566289396912,0,2,0,0,0.0,0.0,0.0,0
0.7433295,89.90928091786378,2,3,0,0,0.0,0.0,0.0,1
0.5154326,98.64390403809496,0,3,0,0,0.0,0.0,0.0,1
0.5238705,91.06409083571022,1,3,0,0,0.0,0.0,0.0,0
0.5206407,88.58408769718497,1,0,0,0,0.0,0.0,0.0,1
0.5388306,89.50765822543086,1,3,0,0,0.0,0.0,0.0,0
0.536771,89.83881440739461,1,3,0,0,0.0,0.0,0.0,0
0.536771,89.35563958595944,1,3,0,0,0.0,0.0,0.0,0
0.5501607,82.9566229734391,1,0,0,0,0.0,0.0,0.0,1
0.5205894,82.5928564707147,1,0,0,0,0.0,0.0,0.0,1
0.5154326,97.0784383147188,0,3,0,0,0.0,0.0,0.0,0
0.5444033,87.01158539271373,2,3,0,0,0.0,0.0,0.0,1
0.52182114,86.26556305209704,2,0,0,0,0.0,0.0,0.0,1
0.51574993,88.63185092112468,2,1,0,0,0.0,0.0,0.0,0
0.5259441,88.93909768122569,2,3,0,0,0.0,0.0,0.0,0
0.5259441,87.82651622002797,2,3,0,0,0.0,0.0,0.0,1
0.5259441,88.06283202051647,2,3,0,0,0.0,0.0,0.0,1
0.53557074,89.48263925312067,0,0,0,0,0.0,0.0,0.0,1
0.5630917,95.47000623371636,1,0,0,0,0.0,0.0,0.0,0
0.5483475,88.08533424389634,1,0,0,0,0.0,0.0,0.0,0
0.5483475,88.2227600812551,1,0,0,0,0.0,0.0,0.0,1
0.54053396,88.75646499031441,1,3,0,0,0.0,0.0,0.0,1
0.54053396,88.04843226621267,1,3,0,0,0.0,0.0,0.0,1
0.54315156,92.32114178358216,1,3,0,0,0.0,0.0,0.0,1
0.54559153,83.49705085124316,2,0,0,0,0.0,0.0,0.0,1
0.5751392,95.9708033734641,1,3,0,0,0.0,0.0,0.0,1
0.64197326,83.57466199903429,2,3,0,0,0.0,0.0,0.0,0
0.5486291,87.3633980502991,0,3,0,0,0.0,0.0,0.0,0
0.5155161,88.53997706234136,0,3,0,0,0.0,0.0,0.0,0
0.5173138,88.36758581879576,0,3,0,0,0.0,0.0,0.0,1
0.5498398,88.99244552227078,1,0,0,0,0.0,0.0,0.0,1
0.545906,88.66608274511827,1,0,0,0,0.0,0.0,0.0,1
0.6452202,81.59036295958916,2,0,0,0,0.0,0.0,0.0,0
0.6583689,82.21042546842355,2,3,0,0,0.0,0.0,0.0,0
0.66256773,83.51510106641959,2,3,0,0,0.0,0.0,0.0,1
0.6640221,83.77188987137008,2,3,0,0,0.0,0.0,0.0,1
0.68550855,82.6132776303185,2,3,0,0,0.0,0.0,0.0,1
0.51746374,86.51901556021228,0,3,0,0,0.0,0.0,0.0,0
0.53126687,86.70848147055628,1,0,0,0,0.0,0.0,0.0,0
0.5421063,86.39779087359943,1,0,0,0,0.0,0.0,0.0,1
0.5488943,88.7599558165224,0,3,0,0,0.0,0.0,0.0,0
0.5488943,87.2863962469877,0,3,0,0,0.0,0.0,0.0,0
0.5802652,85.58444935639064,1,3,0,0,0.0,0.0,0.0,0
0.5901667,87.32784989828315,1,3,0,0,0.0,0.0,0.0,1
0.5785457,80.40906230333545,1,3,0,0,0.0,0.0,0.0,0
0.5894188,81.27358145389087,1,3,0,0,0.0,0.0,0.0,0
0.57311475,81.95061981354348,1,0,0,0,0.0,0.0,0.0,0
0.6165791,87.17344562794155,2,3,0,0,0.0,0.0,0.0,1
0.58131903,98.10171902786024,2,3,0,0,0.0,0.0,0.0,0
0.58131903,98.18296147934215,2,3,0,0,0.0,0.0,0.0,0
0.58131903,97.76416620464953,2,3,0,0,0.0,0.0,0.0,0
0.6488207,99.15911973476328,2,3,0,0,0.0,0.0,0.0,0
0.6488207,99.12538101419058,2,3,0,0,0.0,0.0,0.0,0
0.6834185,98.7843943694606,2,3,0,0,0.0,0.0,0.0,0
0.6488207,99.35485264886356,2,3,0,0,0.0,0.0,0.0,0
0.6488207,99.2739786856128,2,3,0,0,0.0,0.0,0.0,0
0.6377574,88.82052264089803,2,3,0,0,0.0,0.0,0.0,0
0.6377574,88.66472269950015,2,3,0,0,0.0,0.0,0.0,0
0.6145647,89.2911875739697,2,3,0,0,0.0,0.0,0.0,1
0.7120798,89.75649392524582,2,3,0,0,0.0,0.0,0.0,1
0.62383467,88.5034389276569,2,3,0,0,0.0,0.0,0.0,1
0.5293184,88.38995958408775,1,0,0,0,0.0,0.0,0.0,1
0.5825885,86.36753100338208,2,0,0,0,0.0,0.0,0.0,0
0.5850905,88.11236494597816,2,0,0,0,0.0,0.0,0.0,0
0.56819177,85.33679232287989,2,0,0,0,0.0,0.0,0.0,0
0.5850905,87.1939378525155,2,0,0,0,0.0,0.0,0.0,0
0.6285662,89.05728479391477,2,3,0,0,0.0,0.0,0.0,0
0.65139425,88.91016518424416,2,3,0,0,0.0,0.0,0.0,0
0.65139425,88.10990717798904,2,3,0,0,0.0,0.0,0.0,0
0.56403315,89.21939247123335,2,0,0,0,0.0,0.0,0.0,0
0.56403315,94.7126680392395,2,0,0,0,0.0,0.0,0.0,0
0.58350885,96.6405711425684,2,0,0,0,0.0,0.0,0.0,0
0.6523935,98.34635983263588,2,2,0,0,0.0,0.0,0.0,1
0.5617928,98.5163173589819,1,3,0,0,0.0,0.0,0.0,0
0.5427931,98.95554102647934,1,3,0,0,0.0,0.0,0.0,0
0.5418462,98.64661911946231,1,3,0,0,0.0,0.0,0.0,0
0.5418462,98.78963264225636,1,3,0,0,0.0,0.0,0.0,1
0.54886997,99.54197385760584,1,3,0,0,0.0,0.0,0.0,1
0.59383076,98.86951828996472,1,3,0,0,0.0,0.0,0.0,1
0.56217885,98.8440422936156,1,0,0,0,0.0,0.0,0.0,0
0.6133944,86.83230054722596,1,3,0,0,0.0,0.0,0.0,1
0.5917407,88.53362933515744,1,3,0,0,0.0,0.0,0.0,1
0.6133944,86.97962154294024,1,3,0,0,0.0,0.0,0.0,1
0.5612987,85.82860974613129,2,3,0,0,0.0,0.0,0.0,0
0.56344444,86.61016797071285,2,2,0,0,0.0,0.0,0.0,0
0.57736844,84.85508936903304,2,2,0,0,0.0,0.0,0.0,0
0.583908,86.40101213121818,2,2,0,0,0.0,0.0,0.0,0
0.53386015,86.27702328159613,1,0,0,0,0.0,0.0,0.0,0
0.54534245,85.19135452807464,1,3,0,0,0.0,0.0,0.0,1
0.5228828,87.87398664465404,1,3,0,0,0.0,0.0,0.0,1
0.5474059,88.91023166023133,2,0,0,0,0.0,0.0,0.0,1
0.5474059,86.66258771046651,2,0,0,0,0.0,0.0,0.0,1
0.526005,89.33251533742323,2,0,0,0,0.0,0.0,0.0,0
0.5313904,90.262576687117,2,0,0,0,0.0,0.0,0.0,0
0.53052527,96.16605316973424,2,0,0,0,0.0,0.0,0.0,1
0.54889864,84.47677197861894,2,3,0,0,0.0,0.0,0.0,1
0.55425465,91.90243334497616,2,3,0,0,0.0,0.0,0.0,0
0.5433565,95.29965901866736,2,0,0,0,0.0,0.0,0.0,0
0.5593669,93.71338848964304,2,2,0,0,0.0,0.0,0.0,1
0.5574497,87.9710477941174,1,0,0,0,0.0,0.0,0.0,1
0.52996874,95.03041595878764,1,2,0,0,0.0,0.0,0.0,0
0.6478455,98.57222668389278,1,2,0,0,0.0,0.0,0.0,1
0.6478455,98.34313238142592,1,3,0,0,0.0,0.0,0.0,1
0.6478455,98.46079478959972,1,3,0,0,0.0,0.0,0.0,1
0.55954844,97.90065792777848,1,3,0,0,0.0,0.0,0.0,1
0.5605053,86.6490396901847,2,0,0,0,0.0,0.0,0.0,0
0.5245306,83.19791002052028,0,2,0,0,0.0,0.0,0.0,0
0.52448916,83.40173475194425,0,2,0,0,0.0,0.0,0.0,0
0.52162474,83.80628028487138,0,3,0,0,0.0,0.0,0.0,0
0.52162474,84.19323688158491,0,3,0,0,0.0,0.0,0.0,0
0.5845407,84.92291154485473,2,0,0,0,0.0,0.0,0.0,0
0.5467551,91.0116202406461,2,0,0,0,0.0,0.0,0.0,1
0.5467551,90.97360703812338,2,0,0,0,0.0,0.0,0.0,1
0.5683273,86.30749574105673,1,0,0,0,0.0,0.0,0.0,0
0.5294333,87.68993589916913,1,0,0,0,0.0,0.0,0.0,1
0.5442977,88.22741194487011,1,0,0,0,0.0,0.0,0.0,0
0.55679935,86.8690189920007,1,3,0,0,0.0,0.0,0.0,1
0.5459124,86.44255778573888,1,0,0,0,0.0,0.0,0.0,1
0.5591261,81.53938520653197,1,0,0,0,0.0,0.0,0.0,0
0.5459124,86.88360550752483,1,0,0,0,0.0,0.0,0.0,1
0.57783115,81.64585334614117,1,0,0,0,0.0,0.0,0.0,0
0.54196256,97.39865850102056,2,3,0,0,0.0,0.0,0.0,1
0.53962475,91.3318197395472,1,3,0,0,0.0,0.0,0.0,1
0.54465693,88.7969924812028,1,0,0,0,0.0,0.0,0.0,0
0.53600514,86.94055099081653,1,0,0,0,0.0,0.0,0.0,0
0.5231621,84.63307984790889,0,3,0,0,0.0,0.0,0.0,1
0.5512601,85.13517786561299,1,0,0,0,0.0,0.0,0.0,0
0.53284645,87.96094169371976,1,0,0,0,0.0,0.0,0.0,0
0.5271895,88.87283675741348,1,3,0,0,0.0,0.0,0.0,0
0.53459173,88.59326026836027,1,3,0,0,0.0,0.0,0.0,1
0.51672965,85.06300311999009,2,3,0,0,0.0,0.0,0.0,0
0.5162072,86.84057469274758,1,0,0,0,0.0,0.0,0.0,1
0.60049623,98.78672116300126,0,2,0,0,0.0,0.0,0.0,1
0.5760268,99.46054118895468,0,3,0,0,0.0,0.0,0.0,1
0.67733026,99.75871682786632,0,3,0,0,0.0,0.0,0.0,1
0.7962853,99.7766121215576,0,3,0,0,0.0,0.0,0.0,1
0.58685243,98.99222521930324,0,3,0,0,0.0,0.0,0.0,1
0.52480525,90.5385721992446,1,3,0,0,0.0,0.0,0.0,1
0.67674655,98.32496511243134,2,3,0,0,0.0,0.0,0.0,1
0.66372293,94.7135885989962,2,3,0,0,0.0,0.0,0.0,0
0.5310553,87.13110621699768,1,0,0,0,0.0,0.0,0.0,0
0.58432895,89.65909987637126,1,0,0,0,0.0,0.0,0.0,0
0.5312684,85.34804866697729,1,0,0,0,0.0,0.0,0.0,0
0.5369645,93.83225987118423,2,3,0,0,0.0,0.0,0.0,1
0.606749,89.66195386414398,2,3,0,0,0.0,0.0,0.0,1
0.57057613,87.20611250813288,2,3,0,0,0.0,0.0,0.0,1
0.55548745,85.1410499683746,1,0,0,0,0.0,0.0,0.0,1
0.5634585,86.98992343080918,1,3,0,0,0.0,0.0,0.0,0
0.5634585,88.48287939536367,1,3,0,0,0.0,0.0,0.0,0
0.611849,88.04786463988395,1,3,0,0,0.0,0.0,0.0,0
0.611849,87.98469771217265,1,3,0,0,0.0,0.0,0.0,0
0.60551697,87.18059531419362,2,3,0,0,0.0,0.0,0.0,1
0.51746374,87.95220190451143,0,3,0,0,0.0,0.0,0.0,0
0.5695163,83.85190441613311,1,3,0,0,0.0,0.0,0.0,0
0.56163585,85.7604462340751,1,3,0,0,0.0,0.0,0.0,0
0.53629816,86.64961383589669,1,3,0,0,0.0,0.0,0.0,0
0.6651747,93.75305300679898,1,2,0,0,0.0,0.0,0.0,0
0.6781695,96.67716591799832,1,2,0,0,0.0,0.0,0.0,0
0.64778674,98.15946715405435,1,3,0,0,0.0,0.0,0.0,0
0.64778674,97.9902072221736,1,3,0,0,0.0,0.0,0.0,1
0.64778674,98.70533786934232,1,3,0,0,0.0,0.0,0.0,1
0.5353313,93.43550866043864,2,0,0,0,0.0,0.0,0.0,0
0.53984034,95.5640689739218,2,0,0,0,0.0,0.0,0.0,1
